NUMBER X_IMAGE Y_IMAGE ra_plane dec_plane FLUX_AUTO FLUXERR_AUTO FLUX_APER A_IMAGE B_IMAGE THETA_IMAGE FWHM_IMAGE nuv gl gb expsum ctsum bkgdsum plane_oid solution_id source_id ra_gaia ra_error dec_gaia dec_error parallax parallax_error visibility_periods_used duplicated_source phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_mag phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_mag phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_mag radial_velocity radial_velocity_error rv_template_teff rv_template_logg rv_template_fe_h phot_variable_flag teff_val flame_flags angsep dist distmod ebv name
58873 4623.93994140625 18792.099609375 107.762538096 -9.62802822994 337.027 1.86528 114.234 2.59975 2.20395 -44.4901 3.71474 14.0108003616333 223.725761343 -0.0726415010838 23.878026962280273 426.0 0.9688314882004827 1448550 1635721458409799680 3048147159087129984 107.76225850459568 0.048415178213467865 -9.628019531236756 0.04430737403542715 0.8252950692643829 0.06837703092158272 10 False 552098.796110863 309.53171676311615 11.33332347869873 394643.20462135045 1055.849669512171 11.36087703704834 254086.87144430648 260.10986778631434 11.24946403503418 nan nan nan nan nan NOT_AVAILABLE 9612.0 -9223372036854775808 0.0002757903949588217 1211.687840194342 10.416953747903332 0.4134731888771057 CMaOB1
58885 2631.68994140625 18812.69921875 108.291723908 -10.6004894438 171.269 1.33925 67.0116 2.26309 1.88968 -23.1031 3.24103 14.745800018310547 224.828913102 -0.0611139292125 19.840213775634766 279.0 1.1843637506852445 1448561 1635721458409799680 3047818095874002688 108.29158260725976 0.03228104061132089 -10.600373089142614 0.035971056363879164 0.81162622851534 0.044176701402567006 12 False 378776.326153519 123.68701307340933 11.742408752441406 251141.411565684 588.7580683406325 11.851592063903809 198286.92970318708 215.85108980175016 11.518684387207031 nan nan nan nan nan NOT_AVAILABLE 8333.0 -9223372036854775808 0.0001811867629241928 1232.0942385379055 10.453219633751463 0.0961613655090332 CMaOB1
58887 4052.330078125 18832.400390625 107.931322733 -9.89851933445 3.80595 0.260109 1.25202 1.29046 0.903179 -44.9932 6.44286 18.878799438476562 224.042516405 -0.0502639266398 22.160537719726562 4.0 1.0463835044594192 1448563 1635721458409799680 3047916570882567168 107.93123464521352 0.058828797786016226 -9.898740497496584 0.06053614321558259 0.833955046347187 0.07593233484049237 10 False 53937.74513257486 55.652475810453 13.858633995056152 29495.845853959847 42.914369719194035 14.176985740661621 37481.40450452106 54.24859158267683 13.327380180358887 nan nan nan nan nan NOT_AVAILABLE 5670.0 200111 0.0002375778768116348 1199.1054006808974 10.394286795069924 0.30809277296066284 CMaOB1
58976 2633.52001953125 18841.900390625 108.305801336 -10.5921087192 22.4254 0.524464 10.5429 1.68728 1.56018 -36.5249 3.54277 16.95319938659668 224.827904624 -0.0449679606148 19.838401794433594 36.0 1.1843683243821759 1448633 1635721458409799680 3047818473831331072 108.30587952524304 0.01864622020549206 -10.592040896470522 0.019614888198248415 0.8464294528594393 0.025113733040588497 11 False 89347.25116455645 23.084017969102963 13.310662269592285 55348.90394952747 92.58018071426044 13.49361515045166 51673.89813941843 58.68926878678781 12.978741645812988 nan nan nan nan nan NOT_AVAILABLE 7190.0 200111 0.00010250324326265429 1181.433368867025 10.362046165392611 0.09559882432222366 CMaOB1
59015 5359.0400390625 18857.19921875 107.604084571 -9.24986773674 2.95077 0.208134 1.60027 0.930592 0.757461 -86.8111 3.91419 19.15519905090332 223.318167395 -0.0365188283426 39.306888580322266 12.0 1.0499658603063438 1448667 1635721458409799680 3048224709015539456 107.60400055395162 0.01845789949979238 -9.249725397453355 0.01956332614543769 0.8419224722716402 0.025725812672562028 12 False 63848.4868506195 14.785119687011726 13.67548942565918 34010.040462477096 57.74870984919099 14.022370338439941 43703.84228971517 70.17011068418806 13.16062068939209 nan nan nan nan nan NOT_AVAILABLE 5757.0 200111 0.000164732986186442 1187.7578196741104 10.37363949152078 0.2640824019908905 CMaOB1
59102 5846.52001953125 18871.0 107.484486859 -9.00645750139 3.68166 0.274395 1.744 1.13908 0.960026 -86.6753 3.81178 18.914899826049805 223.047735098 -0.0288676693742 49.441749572753906 10.0 0.8129907304386896 1448734 1635721458409799680 3051235412371382656 107.4845433054091 0.020681437117146078 -9.006465703457033 0.024446044990437298 0.7895662495851112 0.028122885874143102 11 False 50129.979812056095 20.259306142123542 13.938121795654297 28909.430051439744 276.68349943819953 14.198789596557617 35661.125183314136 496.6488701922442 13.38143253326416 nan nan nan nan nan NOT_AVAILABLE 5687.1103515625 200111 5.635058238063526e-05 1266.5181680770477 10.513057120411812 0.4074231684207916 CMaOB1
59124 848.4710083007812 18877.5 108.790239213 -11.4561509084 4.79297 0.304662 1.67124 1.06622 1.05227 49.0382 3.67362 18.62849998474121 225.813942732 -0.025167690835 29.145832061767578 14.0 0.8163820436915541 1448752 1635721458409799680 3045464453791539968 108.79041150551974 0.020202949939919543 -11.455808628971516 0.018021413086076337 0.8614319857711944 0.025185892383261053 13 True 55149.46711292047 9.1678856081667 13.834512710571289 29599.928996024635 24.975038255211896 14.173161506652832 37265.68628420741 32.112812444834496 13.333646774291992 67.03995213548079 13.698945613595725 6000.0 3.5 0.0 NOT_AVAILABLE 5812.66650390625 200111 0.0003816659788307314 1160.85775373752 10.323895032579024 0.34821802377700806 CMaOB1
59160 4062.530029296875 18875.900390625 107.95040087 -9.88233686902 24.6075 0.54487 11.8919 1.68455 1.58613 -53.423 2.84013 16.8523006439209 224.036867941 -0.026114310551 21.676687240600586 56.0 1.0620003655208068 1448778 1635721458409799680 3047940072943609728 107.95043491952413 0.03519322452467934 -9.882356929419402 0.03561173656359572 0.8573345834437192 0.04543051902742216 11 False 166525.39762889265 29.39385974472093 12.634664535522461 95249.35160313196 105.75962102115398 12.9042329788208 104437.76402311651 77.55955942822294 12.214776039123535 29.042956031615184 5.227921641654837 4500.0 3.0 0.0 NOT_AVAILABLE 6365.75 200111 3.9085036519005304e-05 1166.4057642271073 10.334248286033073 0.2786240875720978 CMaOB1
59206 2008.1099853515625 18881.80078125 108.489067345 -10.8881138726 30.7898 0.606288 12.9893 1.82519 1.69617 -12.5712 3.03465 16.608999252319336 225.173662257 -0.0228159027618 29.97206687927246 65.0 0.8972593361907168 1448815 1635721458409799680 3047055447120955648 108.48896679643268 0.029211570855794414 -10.888108208036517 0.03547325814927951 0.8221145266849801 0.0412810869518273 12 False 150837.63958246412 54.69447101631097 12.742091178894043 93607.55506956228 142.63458015115566 12.923110961914062 85704.19420106869 103.71456065109432 12.429414749145508 nan nan nan nan nan NOT_AVAILABLE 7194.0 200111 9.890083759332031e-05 1216.3755383721405 10.425338388925674 0.8006929159164429 CMaOB1
59254 2148.860107421875 18904.5 108.463638207 -10.8133739623 3.60205 0.23402 1.94295 1.06609 0.968871 -22.8419 3.09323 18.938600540161133 225.095870105 -0.0102397037185 29.31344985961914 14.0 0.9287544664982411 1448854 1635721458409799680 3047056752790793984 108.46378843698136 0.019448131959927777 -10.81339722362173 0.020443321614693487 0.8372197852879936 0.02714545712901715 12 False 56549.75632569853 16.022764897746622 13.807289123535156 31206.16852863699 28.03193282542321 14.115787506103516 37117.723958233255 40.62964459819313 13.337966918945312 nan nan nan nan nan NOT_AVAILABLE 6060.47998046875 200111 0.00014938458872259207 1194.4294886151215 10.38580258453903 0.6271919012069702 CMaOB1
59260 3066.85009765625 18893.80078125 108.218700601 -10.3663580165 29.6125 0.592351 13.7582 1.8352 1.5787 -48.9079 3.42478 16.65130043029785 224.588173664 -0.0161924660998 21.694353103637695 50.0 1.2927516201621039 1448860 1635721458409799680 3047842658782578688 108.21860729966687 0.030057273397189384 -10.36623292232278 0.033211474387724774 0.8657878243854574 0.04485237803366932 11 True 117662.94445940338 66.04934107096673 13.01176643371582 73890.0411322302 92.91141271671333 13.179923057556152 66173.17690523677 61.71441017329319 12.710214614868164 nan nan nan nan nan NOT_AVAILABLE 7550.0 200111 0.0001551509967791161 1155.017397836251 10.31294262991733 0.12681175768375397 CMaOB1
59377 4027.02001953125 18919.599609375 107.981435869 -9.88856771261 18.8572 0.488256 8.20028 1.69237 1.55772 -47.5288 3.61948 17.141300201416016 224.056541465 -0.00189533227036 23.154027938842773 19.0 1.101905372532729 1448955 1635721458409799680 3047940107303735168 107.98146842125648 0.022346496569138487 -9.888558252330567 0.02337822534079906 0.8527961493744254 0.030835580774735357 11 False 86930.61199564025 25.75939160622659 13.340434074401855 51901.89467989342 90.00532868327774 13.563429832458496 52060.3417845626 60.364254732006835 12.97065258026123 nan nan nan nan nan NOT_AVAILABLE 6971.75 200111 3.343493787281566e-05 1172.6131745946052 10.345773846402327 0.21494317054748535 CMaOB1
48982 16107.599609375 13579.2001953125 106.378400786 -13.2878018686 19.9995 0.504249 10.1354 1.59581 1.55112 12.7803 2.80224 17.077499389648438 226.35295845 -2.96013253911 27.73699188232422 43.0 1.0077417876248185 1584851 1635721458409799680 3044769425006408448 106.37824551180383 0.019727283628504858 -13.28788567440382 0.01938918668713693 0.8076079789301546 0.028508962693442247 11 False 95647.93157132479 27.08380721079017 13.236677169799805 57453.46956574509 62.55999118961571 13.453097343444824 56654.564314442294 62.83722395882994 12.878832817077637 nan nan nan nan nan NOT_AVAILABLE 6926.0 200111 0.00017279989446009606 1238.2245174505442 10.463996995024978 0.2896864414215088 CMaOB1
49654 15350.900390625 13725.099609375 106.647719623 -13.6235302443 97.9543 1.03097 39.7251 2.19796 1.73288 13.3341 3.36195 15.352399826049805 226.771844892 -2.88070809649 21.614877700805664 105.0 0.8287339554421143 1585372 1635721458409799680 3044558005233290368 106.64770397777038 0.030683263643445983 -13.623603386958186 0.029068225312546273 0.8106491287633801 0.041802634244260964 13 True 230737.69925806078 49.973451785936994 12.280569076538086 154042.70414496778 176.77291776268342 12.382285118103027 119073.77809973336 89.08686558262832 12.072380065917969 nan nan nan nan nan NOT_AVAILABLE 8767.0 -9223372036854775808 7.470636950449434e-05 1233.5793187435713 10.455835398578037 0.31115564703941345 CMaOB1
49884 15690.599609375 13788.0 106.591600271 -13.4402832664 6.23055 0.312337 3.26863 1.34798 1.1673 -8.13324 3.70806 18.343700408935547 226.583705344 -2.84537783811 27.215978622436523 13.0 0.8876918425396753 1585542 1635721458409799680 3044752520015794560 106.59153608048311 0.019444676897906243 -13.440424099803108 0.021329436611469802 0.8258810145175413 0.028919373387585035 13 False 58109.76115900766 17.585264221404085 13.777743339538574 32758.12258428427 58.139702782555126 14.063090324401855 37204.089647150315 27.726156503412422 13.335443496704102 nan nan nan nan nan NOT_AVAILABLE 6325.75 200111 0.00015405149691570508 1210.8281730924334 10.415412587010042 0.10165765881538391 CMaOB1
49977 15776.400390625 13796.7998046875 106.573903043 -13.3958415257 51.9395 0.767316 23.8521 1.88786 1.71059 12.7622 2.77914 16.04129981994629 226.536253515 -2.8403521322 27.65922737121582 130.0 0.8981404675665638 1585618 1635721458409799680 3044753516448203264 106.57390225116539 0.02987736658513969 -13.39604016581971 0.03662812400535256 0.7938970918472348 0.042442625990331426 12 False 125557.26557651944 85.12357679910383 12.941261291503906 82606.1695375236 136.60310566054258 13.058856964111328 65543.6442762808 74.5026111080928 12.720593452453613 nan nan nan nan nan NOT_AVAILABLE 8266.3330078125 -9223372036854775808 0.00019864161322787844 1259.6090982940952 10.501178944661566 0.3327304720878601 CMaOB1
49979 15712.900390625 13804.400390625 106.594136078 -13.4251546272 11.1951 0.397982 5.50039 1.58467 1.34045 10.1555 3.63408 17.707399368286133 226.571366392 -2.83626283634 27.393840789794922 24.0 0.8889863614122611 1585620 1635721458409799680 3044752584437047168 106.59405073817459 0.17584778069426263 -13.425276700279111 0.18577946068934698 0.815818325073337 0.22091392122625683 13 True 127231.58158569685 107.84226961925 12.926877975463867 70900.11700024403 86.2993720941497 13.224770545959473 83170.47628302661 100.31960235245748 12.461997032165527 nan nan nan nan nan NOT_AVAILABLE 5744.85693359375 -9223372036854775808 0.000147621588660309 1225.7631010067178 10.442032718502027 0.30499815940856934 CMaOB1
50064 15693.2001953125 13817.0 106.605602893 -13.4316640042 55.0769 0.78536 24.967 1.84409 1.69093 20.9619 3.15376 15.97760009765625 226.58227103 -2.82932396694 27.38966941833496 83.0 0.8816975509879912 1585689 1635721458409799680 3044752623095007360 106.60559866782893 0.030174065440595494 -13.431799509074697 0.031176633552147868 0.8540517540695652 0.04191307065915477 13 False 217333.43748510513 53.872125891523424 12.345549583435059 136065.747234467 197.75481025068248 12.517016410827637 120844.70470258268 121.57222008871753 12.056350708007812 57.82860125702089 15.294394903599871 6000.0 3.5 0.0 NOT_AVAILABLE 7493.5 200111 0.0001355671785195297 1170.88922917726 10.342579055069052 0.11656815558671951 CMaOB1
50137 15539.7001953125 13844.7998046875 106.659387595 -13.5002153663 3.97 0.266519 1.70759 0.998993 0.865617 18.7233 5.53807 18.83300018310547 226.667263042 -2.81418859903 25.641817092895508 5.0 0.8507884421192158 1585743 1635721458409799680 3044564228651231488 106.65936370375105 0.021075862606379194 -13.500230834989832 0.02182101124661853 0.8064934776440369 0.03013150583904159 13 False 31606.558312624587 8.408029054739043 14.438922882080078 17536.825785947713 33.065676303979515 14.741510391235352 20759.455704932945 28.50101010700867 13.968879699707031 nan nan nan nan nan NOT_AVAILABLE 6310.7197265625 200111 2.79099416396439e-05 1239.9356321160124 10.466995702656302 0.15835916996002197 CMaOB1
50221 15165.400390625 13840.7998046875 106.754378446 -13.6855817375 161.938 1.31748 50.0908 2.772 1.9386 13.3499 4.4983 14.806599617004395 226.874582983 -2.81696263559 15.010506629943848 125.0 0.8519174562707281 1585810 1635721458409799680 3044544845455483904 106.75440893974663 0.03311128076979968 -13.685673956313194 0.029836149802939412 0.8141302816650071 0.046010749443447435 13 True 305687.33266722213 97.82893926536792 11.97517204284668 216738.47290407695 284.81826964377433 12.011548042297363 144034.51875416722 87.06986878552007 11.865753173828125 nan nan nan nan nan NOT_AVAILABLE 9538.6669921875 -9223372036854775808 9.686137984184075e-05 1228.3046368879243 10.44653045663021 0.3146662712097168 CMaOB1
50305 15285.599609375 13879.599609375 106.742809325 -13.6165387255 9.10543 0.364715 4.42074 1.47092 1.32388 10.1837 3.00232 17.931699752807617 226.807975726 -2.79534242205 19.39861297607422 18.0 0.820869348014355 1585880 1635721458409799680 3044557459782803968 106.74274165564883 0.018737525237661323 -13.616772576712602 0.017323554349557523 0.8318429707543351 0.026849304890955748 13 True 60587.05824598526 13.787570604126406 13.732416152954102 34274.20653359208 48.4752943668339 14.013969421386719 38861.11229635591 32.832186468552 13.288131713867188 nan nan nan nan nan NOT_AVAILABLE 6287.66650390625 200111 0.00024292330663045486 1202.1499671905337 10.399793244576095 0.1683400571346283 CMaOB1
50309 15378.099609375 13877.2998046875 106.717687962 -13.5715848796 13.3262 0.423911 6.33147 1.57496 1.37566 7.20773 3.26532 17.518199920654297 226.756769849 -2.79646677699 22.0604248046875 25.0 0.8105597302661526 1585884 1635721458409799680 3044558593654156288 106.71760995561087 0.02759362899145694 -13.57167667145039 0.02567603858307562 0.8698574064956779 0.0381574553096145 13 False 131272.18292994128 29.61820607641823 12.89293384552002 72266.19839590197 67.47620165881384 13.204050064086914 86132.60276833446 58.55882521377215 12.42400074005127 nan nan nan nan nan NOT_AVAILABLE 5951.0 200111 0.00011906160549872557 1149.6137097097521 10.302759671663342 0.21914595365524292 CMaOB1
50615 16168.099609375 13953.5 106.551889442 -13.1633690257 13.6695 0.440822 5.79009 1.5712 1.51437 -42.5519 3.05146 17.4906005859375 226.319480596 -2.75303734694 27.20724868774414 26.0 0.8721484795991343 1586128 1635721458409799680 3044777327746020736 106.55190879917126 0.025082960312963382 -13.163474033424851 0.032820474829268094 0.8612913851614482 0.040474064617565406 9 False 74668.92320723421 22.666339329871832 13.505516052246094 44037.58348789893 73.22305182929735 13.741829872131348 45284.953379592895 35.65501490586361 13.122035026550293 nan nan nan nan nan NOT_AVAILABLE 6672.46484375 200111 0.00010668594180009994 1161.0472567452314 10.32424948338715 0.1384313702583313 CMaOB1
50685 16103.7998046875 13965.5 106.574547222 -13.191962311 19.346 0.503316 8.54409 1.89781 1.45395 -13.2366 2.90245 17.113500595092773 226.355040749 -2.74650618023 27.338294982910156 53.0 0.8634862832614811 1586187 1635721458409799680 3044776979848342784 106.57451552828468 0.041434069450274114 -13.192126885010845 0.0506814776508449 0.8456538808283117 0.06492505088824059 9 False 206874.6363454712 42.18429106894539 12.399097442626953 116550.24442815849 140.5991422300553 12.685105323791504 131965.13608500268 70.00128863615713 11.960771560668945 nan nan nan nan nan NOT_AVAILABLE 6238.0 200111 0.00016744187141776377 1182.5168933423536 10.364036768753092 0.17365434765815735 CMaOB1
50894 15562.400390625 14009.900390625 106.737052274 -13.44721578 13.3109 0.436735 5.96205 1.60728 1.49457 11.7161 3.38469 17.519500732421875 226.654710379 -2.72277690485 25.722646713256836 30.0 0.826628441486591 1586350 1635721458409799680 3044564159931697024 106.7370002812239 0.02125413614664765 -13.4473913010831 0.023147403982736944 0.8180350685199108 0.029786321440202625 10 False 97123.82919749714 21.964320961788776 13.220050811767578 55493.15799193451 60.89031462283122 13.490789413452148 61742.12637134252 69.7307646769968 12.785466194152832 nan nan nan nan nan NOT_AVAILABLE 6302.0 200111 0.00018266008824010697 1222.441480179233 10.436140390333906 0.28725123405456543 CMaOB1
51150 16173.7001953125 14064.0 106.606295044 -13.1326155553 8.91169 0.359724 4.65663 1.38668 1.34368 -40.7229 2.58439 17.95509910583496 226.316381302 -2.69185721271 27.012849807739258 22.0 0.8659938131979411 1586552 1635721458409799680 3044778908293928064 106.60606952635911 0.027554195094104623 -13.132725424208466 0.03302558486538689 0.8731295857113043 0.039829703397974925 9 False 74846.27230822352 20.57950005111708 13.50294017791748 42942.22810325972 81.28671189559302 13.769176483154297 47006.57419923731 32.83371400667561 13.081523895263672 nan nan nan nan nan NOT_AVAILABLE 6759.0 200111 0.00024556860039246506 1145.3053663109347 10.294606478019322 0.13581982254981995 CMaOB1
51198 15438.400390625 14065.2998046875 106.797205597 -13.4942428701 142.657 1.22925 56.0744 2.21501 1.76412 13.204 3.50412 14.944299697875977 226.723386887 -2.69231911289 23.539501190185547 177.0 0.8294971250103326 1586590 1635721458409799680 3044560792677338112 106.79724408204255 0.04167409625748428 -13.494346822879312 0.042129029021489815 0.8173293107793931 0.06288745693746828 10 False 253177.16995119516 83.76756006526512 12.179804801940918 175131.08096306157 247.61225362393353 12.242980003356934 125369.65877288408 64.91533549705085 12.016438484191895 nan nan nan nan nan NOT_AVAILABLE 9020.0 -9223372036854775808 0.00011048362200168771 1223.4970492449547 10.438014631421552 0.23720082640647888 CMaOB1
51641 15939.7001953125 14183.900390625 106.727318751 -13.2174048832 3.03415 0.217087 1.86621 1.01411 0.75188 12.8862 2.57286 19.124900817871094 226.445860119 -2.62593015551 28.05636978149414 15.0 0.8302905005603021 1586940 1635721458409799680 3044765542356583296 106.72709623430804 0.025680557961500615 -13.217441363522632 0.027538275857236207 0.8235153440021451 0.03436024176062605 11 False 43751.15410200497 17.622863015534335 14.085891723632812 24114.215013553796 46.852263462160266 14.395705223083496 28756.56099218837 73.20670784600111 13.61507797241211 nan nan nan nan nan NOT_AVAILABLE 5918.0 200111 0.00021967236091337812 1214.3064574124014 10.42164152252347 0.20136964321136475 CMaOB1
51658 15760.2001953125 14166.2998046875 106.764853959 -13.310198635 134.221 1.19374 55.1977 2.07387 1.85539 17.5168 3.06799 15.010499954223633 226.545184937 -2.63596882515 27.40367317199707 185.0 0.816684731969344 1586955 1635721458409799680 3044759593823897856 106.76484670689963 0.036393866303214215 -13.31031012278748 0.03849397302639843 0.8628739351909642 0.05029165532630389 11 False 307853.4006833123 80.96340324139507 11.96750545501709 207043.6466974196 333.21818549828583 12.061233520507812 156403.04618913785 171.1049265899524 11.776307106018066 nan nan nan nan nan NOT_AVAILABLE 8636.0 -9223372036854775808 0.000111710931110392 1158.9178432869087 10.320263247670363 0.24456515908241272 CMaOB1
51716 15065.2001953125 14198.400390625 106.961425615 -13.6442248447 5.83031 0.328784 2.19701 1.55292 0.957339 7.15554 3.5975 18.415800094604492 226.930080871 -2.61919178891 10.732771873474121 3.0 0.8689114751228016 1587000 1635721458409799680 3044543269211010176 106.96142882571667 0.026849806902107337 -13.644130685784134 0.03185407036412296 0.8174787201879151 0.04386919292352395 11 True 43931.738831833194 8.795345147209664 14.081419944763184 24706.77827434709 27.283261122661422 14.36934757232666 28323.370230047105 18.031139792874697 13.63155746459961 nan nan nan nan nan NOT_AVAILABLE 6250.0 200111 9.421059660736705e-05 1223.273432451096 10.437617718263452 0.23884057998657227 CMaOB1
51756 15317.2998046875 14194.2001953125 106.893795429 -13.5211663243 31.472 0.622009 13.1443 2.03989 1.60927 22.7897 3.51582 16.5851993560791 226.790432178 -2.6211850639 20.518569946289062 36.0 0.8294275798676655 1587027 1635721458409799680 3044565431241998080 106.89375767977504 0.03375915631044155 -13.521206469627177 0.03247157988688476 0.8256449633552244 0.04449275160972712 10 True 207000.1219087877 33.771575708469236 12.398439407348633 119977.64183341533 142.5850703211769 12.653636932373047 127911.69720197294 76.81663691676789 11.994644165039062 nan nan nan nan nan NOT_AVAILABLE 6407.7734375 200111 5.439442817991649e-05 1211.174347792589 10.41603332031556 0.28828269243240356 CMaOB1
51803 15888.5 14203.0 106.750183936 -13.2377493065 46.7342 0.736801 18.616 1.96663 1.78533 -48.4053 3.12469 16.15590000152588 226.474171045 -2.61546566155 27.802019119262695 78.0 0.8267965149990811 1587057 1635721458409799680 3044762518699607808 106.75029664063463 0.031152111899810882 -13.237836517668113 0.03178812227978051 0.8305136052540399 0.03908799424358878 11 False 122104.30813183052 61.23367672238092 12.971538543701172 79130.98789853844 78.22924201217907 13.105522155761719 65182.821824825296 123.44564134641307 12.726587295532227 nan nan nan nan nan NOT_AVAILABLE 8072.0 -9223372036854775808 0.00014015006272348138 1204.074194177851 10.40326624328535 0.20046907663345337 CMaOB1
51914 15115.7001953125 14243.900390625 106.971303933 -13.6077910144 3.39459 0.26622 1.5498 0.942185 0.679039 -19.4916 3.01598 19.003000259399414 226.902079065 -2.59395075114 12.923644065856934 6.0 0.8427954051160025 1587138 1635721458409799680 3044552134023498624 106.9713326172238 0.030886214766064235 -13.607407376446325 0.0280334142683761 0.8443175512075867 0.04283581365096234 13 True 25920.766785554006 5.97906744516613 14.65424633026123 13895.012179490815 10.544377782177902 14.994240760803223 17687.83348729183 13.224462509176156 14.142733573913574 nan nan nan nan nan NOT_AVAILABLE 5787.33349609375 200111 0.00038464960814005376 1184.3885023706403 10.367470913793913 0.30932074785232544 CMaOB1
51921 15826.5 14247.2001953125 106.788589952 -13.2570589651 2.81308 0.211934 1.64457 0.965662 0.731869 1.1536 3.00341 19.207000732421875 226.508500013 -2.59108573371 27.727237701416016 7.0 0.8198274453571135 1587144 1635721458409799680 3044761522267193600 106.78844901452972 0.037642716874430555 -13.257127173248172 0.03684021069399865 0.8534848749312112 0.04992497737808762 12 False 820530.7578582739 573.2766598684176 10.903128623962402 349615.49336600467 470.17034668734476 11.492411613464355 661462.602266041 857.6460990780155 10.210657119750977 37.760585907448466 0.24614465736185542 5500.0 4.5 0.0 NOT_AVAILABLE 4689.85009765625 200111 0.00015320295579579566 1171.6669262365049 10.344020854246631 0.3610825538635254 CMaOB1
52119 15047.2001953125 14280.0 107.007406221 -13.6323417057 20.959 0.532395 6.56116 2.3331 1.45806 7.49597 7.34755 17.026599884033203 226.940028065 -2.57403499413 9.923741340637207 4.0 0.881347088396868 1587293 1635721458409799680 3044548904208091904 107.00719962796562 0.03379369268131478 -13.63231939228334 0.033533794912322896 0.8609280573202625 0.04863086143073578 13 True 199897.99122901325 45.63670335410959 12.436345100402832 107911.2124558534 100.22260283681754 12.768721580505371 134574.14381901862 80.23300512449337 11.939516067504883 33.231801302979115 13.678823787508213 6500.0 3.5 0.0 NOT_AVAILABLE 5789.75 200111 0.0002020090529241045 1161.537240536236 10.325165692291762 0.2714049518108368 CMaOB1
52906 14969.599609375 14431.2998046875 107.104173708 -13.6320795007 25.65 0.590135 5.18708 2.58849 1.63812 16.5941 8.70765 16.807300567626953 226.982995987 -2.4903617101 6.40399169921875 7.0 0.9653404173790778 1587883 1635721458409799680 3044548457531567744 107.10400980327299 0.01979737593604394 -13.631944910697271 0.02002526250470294 0.8000378870841268 0.027767214946999588 12 True 109467.95824530831 24.272515745503576 13.090147972106934 68541.21755913195 70.2388921515337 13.26150894165039 61655.203468885426 54.71825167914052 12.786995887756348 nan nan nan nan nan NOT_AVAILABLE 7609.0 200111 0.00020853526963292174 1249.9408042344955 10.484447229028039 0.37252169847488403 CMaOB1
53021 15378.0 14459.400390625 107.012183824 -13.4239556543 11.2408 0.413033 5.29661 1.61594 1.32817 8.79043 3.54734 17.702999114990234 226.756827225 -2.47429091773 22.167131423950195 12.0 0.7995151165522993 1587969 1635721458409799680 3044568076941760512 107.01209956422673 0.01962074498724284 -13.424033271522925 0.017716502358778505 0.86327403120979 0.023486483513342187 13 True 82202.65781587432 15.095404499789288 13.401150703430176 47365.908286967635 46.645580671512555 13.662723541259766 51404.71025334137 28.855150972948024 12.984413146972656 nan nan nan nan nan NOT_AVAILABLE 6472.0 200111 0.00011287823649674508 1158.3807271470944 10.319256616143393 0.10894347727298737 CMaOB1
53445 16107.5 14540.5 106.863985008 -13.0443745748 5.85324 0.299774 3.30229 1.23849 1.21524 38.5182 2.82658 18.411500930786133 226.352996388 -2.42832878598 27.436107635498047 19.0 0.8769062894062831 1588270 1635721458409799680 3044862642977588480 106.86388373027617 0.020741665401522183 -13.044363695701678 0.020026917068041643 0.8349890153675639 0.025640632147540334 12 False 49294.79360508736 13.744461711899097 13.9563627243042 27579.41862280266 47.05489098236352 14.24992561340332 31895.70330649934 44.43778013588713 13.502589225769043 nan nan nan nan nan NOT_AVAILABLE 6214.0 200111 9.926228334248604e-05 1197.6205454149574 10.391596189028888 0.27055948972702026 CMaOB1
53571 16234.0 14564.5 106.843331369 -12.976079324 8.14158 0.353634 3.71463 1.34926 1.26899 85.1827 3.34263 18.053199768066406 226.283015862 -2.41488766689 26.442646026611328 23.0 0.8906824027873212 1588370 1635721458409799680 3044864154805499136 106.84313003761704 0.017183299655440624 -12.976045689337848 0.02052280305254672 0.8084420842212091 0.02377226909409827 12 False 49731.99531365323 13.349314906744642 13.946776390075684 28331.720093838278 35.45504724737613 14.22070598602295 31726.708183084804 40.57573545655815 13.508357048034668 nan nan nan nan nan NOT_AVAILABLE 6293.0 200111 0.00019905244550421546 1236.9469867013702 10.461755434780908 0.2916451096534729 CMaOB1
53645 16095.400390625 14583.7001953125 106.888916216 -13.0393896585 3.93714 0.24165 1.9813 1.03065 0.878192 -42.3048 4.01796 18.841999053955078 226.359713736 -2.4044599887 27.584436416625977 11.0 0.8654324665189923 1588428 1635721458409799680 3044862608617842560 106.88892535454474 0.020443346356610433 -13.039517106311196 0.020911345817990996 0.8221805791373966 0.026669989545333485 12 False 37235.903729142534 10.95492586591762 14.260960578918457 20594.278036135405 31.424641551425545 14.567021369934082 24410.235712905418 37.340358137787085 13.792989730834961 nan nan nan nan nan NOT_AVAILABLE 5836.0 200111 0.00012775839043982585 1216.277817032805 10.425163929879274 0.34513700008392334 CMaOB1
