uploadID uploadRA uploadDEC uploadSearchID objID survey specObjID distance_arcmin fov_radius IAUName ra dec band nuv_exptime fuv_exptime fuv_mag_1 fuv_magerr nuv_mag nuv_magerr fuv_flux fuv_fluxerr nuv_flux nuv_fluxerr e_bv spectra fuv_fwhm_world nuv_fwhm_world ra_cent dec_cent minObsDate meanObsDate maxObsDate minObsMJD meanObsMJD maxObsMJD tilename tilenum_1 img subvis photoextractid nuv_flux_auto nuv_flux_aper_7 nuv_artifact fuv_flux_auto fuv_flux_aper_7 fuv_artifact X_IMAGE Y_IMAGE FLUX_AUTO FLUXERR_AUTO FLUX_APER A_IMAGE B_IMAGE THETA_IMAGE FWHM_IMAGE nuv_sex gl_sex gb_sex ra_sex dec_sex nuv_galex fuv_mag_2 ra_galex dec_galex gl_galex gb_galex tilenum_2
161 89.66022370340134 39.13500008967491 161 6373237932635979777 AIS 0 0.0 0.5816287994384766 "GALEX J055838.4+390806" 89.66022370340134 39.13500008967491 1 103.0 0.0 -999.0 -999.0 15.5407381 0.0161649827 -999.0 -999.0 2206.50171 32.84352 0.7150389 false -99.0 0.00424988 89.70033 39.7158 2012-01-11 2012-01-11 2012-01-11 55937.49553240741 55937.49553240741 55937.49672453704 AIS_66 50066 1 8 6373237932634931200 65.41912078857422 63.800926208496094 1 -99.0 -99.0 -999 1054.3299560546875 42307.5 106.155 0.902641 26.2937 1.39136 1.14513 -60.4292 4.696869850158691 15.015199661254883 172.541487756 7.4786793849 89.6595200501 39.1349909858 15.540738105773926 -999.0 89.66022370340134 39.13500008967491 172.5417938232422 7.4792585372924805 50066
162 73.3211885657169 28.8616125716795 162 6377600800145803240 AIS 0 0.0 0.3348847031593323 "GALEX J045317.0+285141" 73.3211885657169 28.8616125716795 3 187.05 187.05 22.0869446 0.349863917 17.84833 0.0283112284 5.311585 1.71117115 263.431763 6.867474 0.6265796 false 0.000865489361 0.001431506 72.96578 28.73853 2005-12-28 2006-06-26 2006-12-23 53732.69888888889 53912.74055555556 54092.76528935185 AIS_190 50190 1 13 6377600800142655488 7.810315132141113 7.9415130615234375 0 0.04934261739253998 0.03257465362548828 0 894.4719848632812 1370.780029296875 13.3478 0.380909 3.5328 1.36301 1.13497 -38.9344 4.3823699951171875 17.26650047302246 173.505017999 -9.44885803939 73.3209603279 28.8618418874 17.848329544067383 22.086944580078125 73.3211885657169 28.8616125716795 173.50540161132812 -9.44874382019043 50190
163 73.32096384656072 28.8615338540834 163 6377600799069963880 AIS 0 0.0 0.5126593112945557 "GALEX J045317.0+285141" 73.32096384656072 28.8615338540834 1 215.0 215.0 -999.0 -999.0 17.7874832 0.0233407579 -999.0 -999.0 278.616 5.98812962 0.6265796 false -99.0 0.00170861243 73.90522 28.89443 2005-12-28 2006-06-26 2006-12-23 53732.69689814814 53912.73856481481 54092.763645833336 AIS_190 50190 1 12 6377600799068913664 8.260502815246582 8.505823135375977 1 -99.0 -99.0 256 894.4719848632812 1370.780029296875 13.3478 0.380909 3.5328 1.36301 1.13497 -38.9344 4.3823699951171875 17.26650047302246 173.505017999 -9.44885803939 73.3209603279 28.8618418874 17.78748321533203 -999.0 73.32096384656072 28.8615338540834 173.50534057617188 -9.448946952819824 50190
164 92.01621471852373 39.08356368914789 164 6373237939078432838 AIS 0 0.0 0.10527340322732925 "GALEX J060803.8+390500" 92.01621471852373 39.08356368914789 1 89.0 0.0 -999.0 -999.0 16.3640652 0.0383136459 -999.0 -999.0 1033.64917 36.46673 0.271288365 false -99.0 0.00187685352 91.89661 39.13326 2012-01-06 2012-01-06 2012-01-06 55932.090833333335 55932.090833333335 55932.09186342593 AIS_66 50066 1 14 6373237939077382144 30.645984649658203 31.343521118164062 256 -99.0 -99.0 -999 986.5020141601562 46189.1015625 49.9241 0.662578 14.6139 1.49194 0.988506 -24.5414 4.796810150146484 15.834199905395508 173.466672372 9.06243362301 92.0161911154 39.0830692827 16.364065170288086 -999.0 92.01621471852373 39.08356368914789 173.46627807617188 9.062779426574707 50066
166 77.40787776244147 25.7767579203158 166 6377565663016255802 AIS 0 0.0 0.4084662199020386 "GALEX J050937.8+254636" 77.40787776244147 25.7767579203158 1 96.0 0.0 -999.0 -999.0 17.57393 0.0446534529 -999.0 -999.0 339.177856 13.9460974 0.7368394 false -99.0 0.00644703535 77.24568 26.15831 2012-01-10 2012-01-10 2012-01-10 55936.948124999995 55936.948124999995 55936.94923611111 AIS_189 50189 1 57 6377565663015206912 10.056060791015625 10.803053855895996 512 -99.0 -99.0 -999 435.40899658203125 3946.889892578125 34.2214 0.600137 8.22555 1.41457 1.15535 -42.6762 4.6516900062561035 16.244300842285156 178.209831875 -8.40141240868 77.4087147273 25.7771129251 17.573930740356445 -999.0 77.40787776244147 25.7767579203158 178.20974731445312 -8.40212631225586 50189
167 77.99438249957912 24.69230848114305 167 6377565670534547708 AIS 0 0.0 0.19285854697227478 "GALEX J051158.6+244132" 77.99438249957912 24.69230848114305 3 189.95 189.95 18.4864864 0.07791468 17.6961384 0.03586908 146.354935 10.5001822 303.070984 10.0100145 0.479470462 false 0.00156264182 0.001406105 78.18029 24.59934 2006-01-15 2006-07-15 2007-01-13 53750.43641203704 53931.9780787037 54113.514548611114 AIS_189 50189 1 64 6377565670531399680 8.985551834106445 9.053227424621582 2 1.3595820665359497 1.3808525800704956 0 1856.4300537109375 3461.260009765625 15.0861 0.429898 1.63493 1.80508 1.03825 12.4281 7.548659801483154 17.13360023498535 179.413973928 -8.5992548999 77.9943717145 24.6923190641 17.696138381958008 18.486486434936523 77.99438249957912 24.69230848114305 179.4140625 -8.599145889282227 50189
168 90.97346304817859 31.32807566750744 168 6373238024977777582 AIS 0 0.0 0.2988044321537018 "GALEX J060353.6+311941" 90.97346304817859 31.32807566750744 1 143.0 0.0 -999.0 -999.0 16.54282 0.0241384879 -999.0 -999.0 876.7412 19.487299 0.766312242 false -99.0 0.00159503182 91.17073 31.57498 2012-01-18 2012-01-18 2012-01-18 55944.67086805555 55944.67086805555 55944.74024305555 AIS_66 50066 1 94 6373238024976728064 25.99392318725586 26.611083984375 17 -99.0 -99.0 -999 628.3079833984375 35361.5 156.699 1.18936 39.7683 1.42558 1.1184 4.39256 4.491950035095215 14.592300415039062 179.92568877 4.61720764939 90.9732602649 31.3279645441 16.54281997680664 -999.0 90.97346304817859 31.32807566750744 179.9257354736328 4.617520809173584 50066
169 82.98504422538666 22.75454241702593 169 6381787746864727567 AIS 0 0.0 0.1762312799692154 "GALEX J053156.4+224516" 82.98504422538666 22.75454241702593 1 178.05 0.0 -999.0 -999.0 16.1802883 0.0185929071 -999.0 -999.0 1224.29053 20.960516 0.5903177 false -99.0 0.00150084717 82.88777 22.90627 2011-11-29 2011-11-29 2011-11-29 55894.427071759266 55894.427071759266 55894.4966087963 AIS_309 50309 1 19 6381787746863677440 36.29818344116211 34.20552062988281 19 -99.0 -99.0 -999 437.5150146484375 10064.5 58.0388 0.710466 7.24347 1.48595 1.03487 50.8072 7.411280155181885 15.670700073242188 183.606515665 -5.89214868837 82.9845364063 22.754057855 16.180288314819336 -999.0 82.98504422538666 22.75454241702593 183.60643005371094 -5.891380786895752 50309
171 83.6183436769162 20.96517810776871 171 6381787766192079821 AIS 0 0.0 0.5448823571205139 "GALEX J053428.4+205754" 83.6183436769162 20.96517810776871 1 167.0 0.0 -999.0 -999.0 17.8200054 0.05275999 -999.0 -999.0 270.394379 13.1362839 0.409147531 false -99.0 0.00214107 84.10816 21.262 2011-11-29 2011-11-29 2011-11-29 55894.43439814815 55894.476064814815 55894.50384259259 AIS_309 50309 1 37 6381787766191030272 8.016744613647461 7.948872089385986 21 -99.0 -99.0 -999 349.2449951171875 8934.9296875 13.4591 0.303372 3.96542 1.27556 1.11028 66.2938 4.423079967498779 17.25749969482422 185.442093021 -6.35739924677 83.6181357795 20.9647363383 17.820005416870117 -999.0 83.6183436769162 20.96517810776871 185.44189453125 -6.356884956359863 50309
172 83.50278719351162 21.14196402877266 172 6381787766192080568 AIS 0 0.0 0.577023446559906 "GALEX J053400.6+210831" 83.50278719351162 21.14196402877266 1 167.0 0.0 -999.0 -999.0 17.01821 0.0351550356 -999.0 -999.0 565.868958 18.31781 0.46637398 false -99.0 0.00207622373 84.10816 21.262 2011-11-29 2011-11-29 2011-11-29 55894.43439814815 55894.476064814815 55894.50384259259 AIS_309 50309 1 37 6381787766191030272 16.777076721191406 17.0692195892334 49 -99.0 -99.0 -999 849.5239868164062 8944.0 27.3763 0.425663 7.94774 1.31695 1.1273 78.4295 4.235730171203613 16.486600875854492 185.233649353 -6.35378510232 83.5027611052 21.1417558823 17.01820945739746 -999.0 83.50278719351162 21.14196402877266 185.23355102539062 -6.353538990020752 50309
173 83.50239097076634 21.37201302137002 173 6381787766192081425 AIS 0 0.0 0.5749503374099731 "GALEX J053400.5+212219" 83.50239097076634 21.37201302137002 1 167.0 0.0 -999.0 -999.0 15.5435057 0.0165603682 -999.0 -999.0 2200.8855 33.5612144 0.519983053 false -99.0 0.003464538 84.10816 21.262 2011-11-29 2011-11-29 2011-11-29 55894.43439814815 55894.476064814815 55894.50384259259 AIS_309 50309 1 37 6381787766191030272 65.25260925292969 63.845577239990234 5 -99.0 -99.0 -999 1319.4000244140625 9243.48046875 111.891 0.886546 31.2126 1.33272 1.10736 70.9943 4.152760028839111 14.958000183105469 185.037869317 -6.23054274294 83.5027337367 21.3720992676 15.543505668640137 -999.0 83.50239097076634 21.37201302137002 185.037841796875 -6.2307448387146 50309
175 84.51539345662056 21.67321346030088 175 6381787766192082754 AIS 0 0.0 0.5592107176780701 "GALEX J053803.6+214023" 84.51539345662056 21.67321346030088 1 167.0 0.0 -999.0 -999.0 16.3721237 0.025435688 -999.0 -999.0 1026.0061 24.0305443 0.5710862 false -99.0 0.00388456462 84.10816 21.262 2011-11-29 2011-11-29 2011-11-29 55894.43439814815 55894.476064814815 55894.50384259259 AIS_309 50309 1 37 6381787766191030272 30.41938018798828 30.15117073059082 17 -99.0 -99.0 -999 723.4650268554688 11565.7001953125 51.0923 0.582847 14.5681 1.42843 1.05254 84.3669 4.457009792327881 15.809100151062012 185.286173151 -5.27264244155 84.5157706005 21.6729196242 16.37212371826172 -999.0 84.51539345662056 21.67321346030088 185.28579711914062 -5.272670269012451 50309
178 84.68625892206622 21.82243760173461 178 6381787774782016144 AIS 0 0.0 0.5118961930274963 "GALEX J053844.7+214920" 84.68625892206622 21.82243760173461 1 155.0 0.0 -999.0 -999.0 17.63484 0.0357708558 -999.0 -999.0 320.673981 10.5624151 0.6746471 false -99.0 0.00175272767 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 9.507452011108398 9.531094551086426 17 -99.0 -99.0 -999 826.4290161132812 12081.400390625 16.4504 0.344122 5.20588 1.29998 1.07843 81.4708 4.195260047912598 17.039600372314453 185.243272084 -5.05951246098 84.6861638946 21.8219227717 17.63484001159668 -999.0 84.68625892206622 21.82243760173461 185.24295043945312 -5.059051513671875 50309
179 84.67340916367672 21.86318003958843 179 6381787774782016443 AIS 0 0.0 0.5500978827476501 "GALEX J053841.6+215147" 84.67340916367672 21.86318003958843 1 155.0 0.0 -999.0 -999.0 17.5740376 0.0363602564 -999.0 -999.0 339.144165 11.3548517 0.6967477 false -99.0 0.002389219 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 10.055062294006348 10.308012962341309 17 -99.0 -99.0 -999 924.7689819335938 12109.5 17.9062 0.360104 5.96714 1.35368 0.987022 80.0966 3.8926799297332764 16.947500228881836 185.202297341 -5.04790745245 84.6735325514 21.8627040478 17.574037551879883 -999.0 84.67340916367672 21.86318003958843 185.20188903808594 -5.047638893127441 50309
182 84.83827780083057 21.88282825894187 182 6381787774782016323 AIS 0 0.0 0.4815319776535034 "GALEX J053921.1+215258" 84.83827780083057 21.88282825894187 1 155.0 0.0 -999.0 -999.0 17.6134262 0.0349607244 -999.0 -999.0 327.061218 10.5288181 0.732149065 false -99.0 0.00168681459 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 9.696823120117188 9.768707275390625 1 -99.0 -99.0 -999 770.6199951171875 12448.099609375 17.0008 0.358125 4.64975 1.37918 1.11139 71.9276 4.38060998916626 17.003799438476562 185.266525573 -4.90786039445 84.8380930568 21.8823414924 17.613426208496094 -999.0 84.83827780083057 21.88282825894187 185.26626586914062 -4.907343864440918 50309
185 84.88092078755726 21.9900709760548 185 6381787774782016479 AIS 0 0.0 0.5669966340065002 "GALEX J053931.4+215924" 84.88092078755726 21.9900709760548 1 155.0 0.0 -999.0 -999.0 17.4494038 0.03330938 -999.0 -999.0 380.397736 11.6674156 0.8354701 false -99.0 0.00216921512 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 11.278162002563477 11.35483169555664 17 -99.0 -99.0 -999 939.7239990234375 12666.2001953125 22.2182 0.401966 7.3847 1.2312 1.0672 -88.9453 3.863610029220581 16.713199615478516 185.19606611 -4.81767416987 84.8807521218 21.9895636034 17.449403762817383 -999.0 84.88092078755726 21.9900709760548 185.19578552246094 -4.817159652709961 50309
186 84.94104280007222 21.9038892030886 186 6381787774782016401 AIS 0 0.0 0.4689156711101532 "GALEX J053945.8+215414" 84.94104280007222 21.9038892030886 1 155.0 0.0 -999.0 -999.0 16.5710983 0.0208107885 -999.0 -999.0 854.2009 16.3688717 0.7536361 false -99.0 0.00203900575 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 25.325641632080078 25.482812881469727 1 -99.0 -99.0 -999 692.4019775390625 12670.599609375 44.4271 0.566634 12.6172 1.33932 1.06546 86.2368 4.219900131225586 15.96090030670166 185.299115595 -4.81582309911 84.9408248626 21.9032902709 16.57109832763672 -999.0 84.94104280007222 21.9038892030886 185.2987823486328 -4.815221309661865 50309
187 85.02014809842713 21.84723800431675 187 6381787774782016504 AIS 0 0.0 0.40039199590682983 "GALEX J054004.8+215050" 85.02014809842713 21.84723800431675 1 155.0 0.0 -999.0 -999.0 17.5200081 0.033515472 -999.0 -999.0 356.448151 11.0004864 0.769206464 false -99.0 0.00196059281 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 10.568097114562988 10.849348068237305 0 -99.0 -99.0 -999 484.07598876953125 12748.7998046875 18.4876 0.380643 5.86047 1.23851 1.05938 75.6462 3.872760057449341 16.912799835205078 185.385915889 -4.78343820542 85.0195891021 21.8468303285 17.520008087158203 -999.0 85.02014809842713 21.84723800431675 185.3859100341797 -4.782668113708496 50309
188 84.97077063772015 21.97558928925877 188 6381787774782016368 AIS 0 0.0 0.5336629152297974 "GALEX J053952.9+215832" 84.97077063772015 21.97558928925877 1 155.0 0.0 -999.0 -999.0 17.5376034 0.0341941752 -999.0 -999.0 350.718262 11.0428381 0.8566052 false -99.0 0.002372622 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 10.398215293884277 10.398489952087402 1 -99.0 -99.0 -999 804.2890014648438 12818.5 20.0026 0.385748 5.88475 1.37702 1.06361 81.4497 4.564040184020996 16.827299118041992 185.252497165 -4.75463076464 84.9704946299 21.9750206269 17.5376033782959 -999.0 84.97077063772015 21.97558928925877 185.25221252441406 -4.753999710083008 50309
189 85.01624915503119 21.94744680697982 189 6381787774782016311 AIS 0 0.0 0.5005070567131042 "GALEX J054003.9+215650" 85.01624915503119 21.94744680697982 1 155.0 0.0 -999.0 -999.0 16.8265038 0.0237440821 -999.0 -999.0 675.1469 14.7612743 0.830087841 false -99.0 0.00191943289 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 20.016986846923828 20.305147171020508 1 -99.0 -99.0 -999 693.6710205078125 12868.900390625 32.7216 0.492696 9.33006 1.43621 1.03249 78.7687 4.353179931640625 16.29290008544922 185.298586991 -4.73379399334 85.0156819326 21.9469565298 16.82650375366211 -999.0 85.01624915503119 21.94744680697982 185.2985076904297 -4.732974529266357 50309
190 85.37342376550635 21.9543985950622 190 6381787774782016218 AIS 0 0.0 0.5822205543518066 "GALEX J054129.6+215715" 85.37342376550635 21.9543985950622 1 155.0 0.0 -999.0 -999.0 16.8668556 0.0264050364 -999.0 -999.0 650.515137 15.8166437 0.7759755 false -99.0 0.00396000268 85.06269 21.4488 2011-11-29 2011-11-29 2011-11-29 55894.43883101852 55894.48049768518 55894.50819444444 AIS_309 50309 1 45 6381787774780964864 19.28669548034668 19.121797561645508 275 -99.0 -99.0 -999 288.1470031738281 13559.7998046875 40.6098 0.572749 10.449 1.40998 1.09244 70.7485 4.439420223236084 16.058399200439453 185.467549106 -4.44766929346 85.3735629876 21.9540506556 16.86685562133789 -999.0 85.37342376550635 21.9543985950622 185.46725463867188 -4.447482585906982 50309
192 88.7214751548627 7.032996236591972 192 2509422122645851024 NGS 2509424321671203728 0.0 0.1280170977115631 "GALEX J055453.1+070158" 88.7214751548627 7.032996236591972 1 48916.1 48914.95 -999.0 -999.0 16.588007 0.00106843957 -999.0 -999.0 841.0014 0.8274026 0.42967537 true -99.0 0.00153459574 88.69833 7.15894 2008-11-29 2008-12-22 2009-01-14 54799.750972222224 54822.792638888895 54845.85290509259 A_Ori 5786 1 -999 2509422122644799488 24.934297561645508 24.934297561645508 155 -99.0 -99.0 392 1936.3900146484375 1977.800048828125 47.4661 0.649836 4.68316 1.595 1.02957 7.5845 5.424600124359131 15.888999938964844 200.083086603 -9.20253485946 88.7210391601 7.03321659136 16.5880069732666 -999.0 88.7214751548627 7.032996236591972 200.08355712890625 -9.20213794708252 5786
194 105.7950806032261 12.49112325381182 194 6378058193759636283 AIS 0 0.0 0.15216651558876038 "GALEX J070310.8+122928" 105.7950806032261 12.49112325381182 1 90.05 90.05 -999.0 -999.0 17.91532 0.05736998 -999.0 -999.0 247.6689 13.0835733 0.0866744444 false -99.0 0.00140863284 105.94338 12.53797 2006-01-20 2006-01-20 2006-01-20 53755.563055555554 53755.563055555554 53755.564097222225 AIS_203 50203 1 10 6378058193758584832 7.342972278594971 7.307849407196045 0 -99.0 -99.0 0 1281.6500244140625 44141.8984375 28.0589 0.635801 6.2608 1.44102 1.0782 4.0336 4.745759963989258 16.459800720214844 203.059058004 8.2287259618 105.795034689 12.4912975659 17.915319442749023 -999.0 105.7950806032261 12.49112325381182 203.05929565429688 8.228816032409668 50203
195 94.73409241919975 4.155492031925355 195 6381119260974908538 AIS 0 0.0 0.5316848158836365 "GALEX J061856.1+040919" 94.73409241919975 4.155492031925355 1 88.05 0.0 -999.0 -999.0 17.8753433 0.06099038 -999.0 -999.0 256.9581 14.4309139 0.743269 false -99.0 0.00255089742 94.20524 4.22258 2011-12-15 2011-12-15 2011-12-15 55910.7328125 55910.7328125 55910.733831018515 AIS_290 50290 1 35 6381119260973858816 7.618381977081299 7.855961799621582 17 -99.0 -99.0 -999 1896.0899658203125 11493.5 13.8097 0.363806 4.285 1.2836 1.08333 -56.6176 3.9218900203704834 17.22949981689453 205.50136488 -5.30266083626 94.7341437546 4.15553091967 17.875343322753906 -999.0 94.73409241919975 4.155492031925355 205.50143432617188 -5.302596569061279 50290
196 95.21834668832525 3.131075760541643 196 6381119281376005760 AIS 0 0.0 0.4987426698207855 "GALEX J062052.4+030751" 95.21834668832525 3.131075760541643 1 120.1 0.0 -999.0 -999.0 16.1052818 0.0207054168 -999.0 -999.0 1311.85815 25.0115757 0.7455557 false -99.0 0.002230693 95.15888 2.63588 2011-12-10 2011-12-12 2011-12-14 55905.53070601852 55907.44737268519 55909.36618055555 AIS_290 50290 1 54 6381119281374953472 38.8944206237793 39.489219665527344 1 -99.0 -99.0 -999 1320.0400390625 11375.7998046875 73.5289 0.86339 22.3193 1.35514 1.06965 79.4058 4.115379810333252 15.413900375366211 206.637941287 -5.35112686833 95.2182516374 3.13102484636 16.105281829833984 -999.0 95.21834668832525 3.131075760541643 206.63800048828125 -5.35089111328125 50290
201 95.5165948651263 -1.015780362953283 201 6381119314662003064 AIS 0 0.0 0.4275576174259186 "GALEX J062203.9-010056" 95.5165948651263 -1.015780362953283 1 186.1 0.0 -999.0 -999.0 17.1849632 0.030236695 -999.0 -999.0 485.30484 13.5119839 0.4073529 false -99.0 0.00156993011 95.46322 -1.44 2011-12-18 2011-12-18 2011-12-19 55913.402083333334 55913.81875 55914.22446759259 AIS_290 50290 1 85 6381119314660950016 14.388484001159668 14.3580322265625 1 -99.0 -99.0 -999 738.9320068359375 7378.830078125 24.3861 0.491621 4.41477 1.55473 1.43513 -36.1499 5.726749897003174 16.61210060119629 210.477963337 -6.99709813701 95.5160792041 -1.01562353436 17.18496322631836 -999.0 95.5165948651263 -1.015780362953283 210.47840881347656 -6.996582508087158 50290
202 97.19273914741834 0.07438880075932944 202 6381119322178192088 AIS 0 0.0 0.5331547260284424 "GALEX J062846.2+000427" 97.19273914741834 0.07438880075932944 1 61.05 0.0 -999.0 -999.0 17.0928612 0.04721936 -999.0 -999.0 528.2688 22.9691658 0.908307552 false -99.0 0.00199874933 97.66102 0.32928 2011-12-19 2011-12-19 2011-12-19 55914.354108796295 55914.354108796295 55914.35481481481 AIS_290 50290 1 92 6381119322177142784 15.662293434143066 15.951446533203125 1 -99.0 -99.0 -999 1226.699951171875 12206.7998046875 29.2199 0.474006 5.14046 1.31937 1.0748 67.1193 4.823369979858398 16.415800094604492 210.274727123 -5.0077084365 97.1925275055 0.0744754999732 17.09286117553711 -999.0 97.19273914741834 0.07438880075932944 210.27496337890625 -5.007431507110596 50290
203 99.22748922343443 0.03820093893947836 203 6381224786173890269 AIS 0 0.0 0.4537690579891205 "GALEX J063654.6+000217" 99.22748922343443 0.03820093893947836 1 210.0 0.0 -999.0 -999.0 17.266161 0.0286339521 -999.0 -999.0 450.33432 11.8737125 1.25339067 false -99.0 0.00188995956 99.21436 -0.41538 2011-12-20 2011-12-20 2011-12-20 55915.24185185185 55915.283518518525 55915.311469907414 AIS_293 50293 1 9 6381224786172837888 13.351666450500488 13.344078063964844 1 -99.0 -99.0 -999 1085.300048828125 16533.400390625 23.7239 0.476603 6.66267 1.34939 1.10554 49.5487 4.170740127563477 16.642000198364258 211.240081745 -3.2145777067 99.2274825723 0.0381063506823 17.26616096496582 -999.0 99.22748922343443 0.03820093893947836 211.2400665283203 -3.214399814605713 50293
204 99.22754357291315 0.03808599969206573 204 6381224785100145554 AIS 0 0.0 0.5754717588424683 "GALEX J063654.6+000217" 99.22754357291315 0.03808599969206573 1 172.0 0.0 -999.0 -999.0 17.414278 0.0383361243 -999.0 -999.0 392.906 13.8696985 1.25339067 false -99.0 0.00162288826 99.69681 0.37119 2011-12-20 2011-12-20 2011-12-20 55915.240266203706 55915.28193287037 55915.3097800926 AIS_293 50293 1 8 6381224785099096064 11.649011611938477 11.806207656860352 49 -99.0 -99.0 -999 1085.300048828125 16533.400390625 23.7239 0.476603 6.66267 1.34939 1.10554 49.5487 4.170740127563477 16.642000198364258 211.240081745 -3.2145777067 99.2274825723 0.0381063506823 17.414278030395508 -999.0 99.22754357291315 0.03808599969206573 211.2401885986328 -3.2144038677215576 50293
207 109.5482504002727 4.579736062710827 207 6378269371932870577 AIS 0 0.0 0.1901707649230957 "GALEX J071811.5+043447" 109.5482504002727 4.579736062710827 1 277.0 277.0 -999.0 -999.0 16.4962578 0.01696122 -999.0 -999.0 915.158264 14.2930031 0.21069546 false -99.0 0.00152142218 109.52502 4.76849 2006-01-02 2007-01-03 2008-01-04 53737.41653935185 54103.624872685185 54469.85243055555 AIS_209 50209 1 77 6378269371931820032 27.132925033569336 26.908485412597656 0 -99.0 -99.0 0 1682.27001953125 43663.30078125 115.406 1.28817 14.434 2.62549 1.30016 51.6531 7.419710159301758 14.924400329589844 211.883217299 8.03310796483 109.548467881 4.57998186409 16.496257781982422 -999.0 109.5482504002727 4.579736062710827 211.88340759277344 8.03293228149414 50209
208 110.6919807371353 5.175286584887356 208 6378093372763013729 AIS 0 0.0 0.5595452785491943 "GALEX J072246.0+051031" 110.6919807371353 5.175286584887356 1 290.0 285.0 -999.0 -999.0 17.9232159 0.0311188027 -999.0 -999.0 245.874329 7.04540968 0.10449627 false -99.0 0.002019863 111.03434 5.61904 2006-01-02 2007-01-03 2008-01-04 53737.423310185186 54103.63164351852 54469.857881944445 AIS_204 50204 1 5 6378093372761964544 7.289766311645508 7.384227752685547 17 -99.0 -99.0 256 1727.739990234375 46820.69921875 27.9368 0.656381 6.45152 1.29535 1.22405 31.3685 4.343959808349609 16.464599609375 211.86427151 9.31868264201 110.692303618 5.17509851478 17.923215866088867 -999.0 110.6919807371353 5.175286584887356 211.864013671875 9.318608283996582 50204
213 110.7599625116321 -5.824856108034044 213 6381752610811019712 AIS 0 0.0 0.48064497113227844 "GALEX J072302.3-054929" 110.7599625116321 -5.824856108034044 1 217.0 0.0 -999.0 -999.0 17.4973183 0.0288554449 -999.0 -999.0 363.9754 9.670969 0.2265456 false -99.0 0.00198420323 110.64309 -5.3585 2012-01-07 2012-01-18 2012-01-28 55933.73506944444 55944.06840277778 55954.40736111111 AIS_308 50308 1 64 6381752610809970688 10.791267395019531 11.14380931854248 17 -99.0 -99.0 -999 1799.9200439453125 34657.0 18.078 0.487624 2.29621 1.56242 1.0013 -16.0056 6.337339878082275 16.93709945678711 221.739023211 4.32549150785 110.759833729 -5.82469066722 17.497318267822266 -999.0 110.7599625116321 -5.824856108034044 221.73928833007812 4.325654983520508 50308
218 111.5249916551321 -8.11643460695382 218 6381717362014428190 AIS 0 0.0 0.5105273723602295 "GALEX J072606.0-080659" 111.5249916551321 -8.11643460695382 1 338.05 0.0 -999.0 -999.0 17.67657 0.0319663659 -999.0 -999.0 308.582367 9.083109 0.227486521 false -99.0 0.00177497708 111.78261 -8.55878 2011-12-28 2012-01-12 2012-01-28 55923.116701388884 55938.783368055556 55954.467997685184 AIS_307 50307 1 4 6381717362013372416 9.148955345153809 9.30987548828125 153 -99.0 -99.0 -999 410.3599853515625 33910.8984375 18.179 0.447654 1.55315 1.34258 0.615052 -88.477 5.409719944000244 16.931100845336914 224.125326628 3.91999724918 111.524714367 -8.11664694431 17.676570892333984 -999.0 111.5249916551321 -8.11643460695382 224.12533569335938 3.9204659461975098 50307
219 111.5251108211048 -8.116701479271804 219 6381752635507082570 AIS 0 0.0 0.44942358136177063 "GALEX J072606.0-080700" 111.5251108211048 -8.116701479271804 1 310.15 0.0 -999.0 -999.0 17.6908855 0.0265046842 -999.0 -999.0 304.541 7.43256235 0.227486521 false -99.0 0.001788752 111.21877 -7.78514 2011-12-28 2012-01-12 2012-01-28 55923.118356481486 55938.78502314815 55954.46894675926 AIS_308 50308 1 87 6381752635506032640 9.029135704040527 9.01923942565918 17 -99.0 -99.0 -999 410.3599853515625 33910.8984375 18.179 0.447654 1.55315 1.34258 0.615052 -88.477 5.409719944000244 16.931100845336914 224.125326628 3.91999724918 111.524714367 -8.11664694431 17.690885543823242 -999.0 111.5251108211048 -8.116701479271804 224.12562561035156 3.9204440116882324 50308
